 23728 1998 HV63        14.20  0.15 0.010   19.5
 23729 1998 HH80        14.40  0.15 0.010   17.8
 23730 1998 HX89        15.90  0.15 0.010    8.9
 23731 1998 HA93        15.00  0.15 0.010   13.5
 23732 1998 HV95        15.50  0.15 0.010   10.7
 23733 1998 HE123       14.80  0.15 0.010   14.8
 23734 1998 HK124       14.60  0.15 0.010   16.2
 23735 1998 HM134       15.50  0.15 0.010   10.7
 23736 1998 HO148       15.50  0.15 0.010   10.7
 23737 1998 HW150       14.80  0.15 0.010   14.8
 23738 1998 JZ1         15.00  0.15 0.010   13.5
 23739 1998 KS1         15.00  0.15 0.010   13.5
 23740 1998 KP3         15.30  0.15 0.010   11.7
 23741 1998 KB4         15.40  0.15 0.010   11.2
 23742 1998 KW4         16.00  0.15 0.010    8.5
 23743 1998 KT6         15.50  0.15 0.010   10.7
 23744 1998 KX6         15.20  0.15 0.010   12.3
 23745 1998 KZ15        16.10  0.15 0.010    8.1
 23746 1998 KQ19        15.40  0.15 0.010   11.2
 23747 1998 KW25        15.40  0.15 0.010   11.2
 23748 1998 KF28        14.90  0.15 0.010   14.1
 23749 1998 KL30        14.60  0.15 0.010   16.2
 23750 1998 KQ35        15.20  0.15 0.010   12.3
 23751 1998 KL37        14.40  0.15 0.010   17.8
 23752 1998 KB41        15.50  0.15 0.010   10.7
 23753 1998 KP41        15.90  0.15 0.010    8.9
 23754 1998 KV46        15.50  0.15 0.010   10.7
 23755 1998 KY46        15.40  0.15 0.010   11.2
 23756 1998 KE47        15.40  0.15 0.010   11.2
 23757 1998 KL48        14.80  0.15 0.010   14.8
 23758 1998 KG51        14.80  0.15 0.010   14.8
 23759 1998 KS56        15.90  0.15 0.010    8.9
 23760 1998 KM61        15.70  0.15 0.010    9.8
 23761 1998 KJ63        15.60  0.15 0.010   10.2
 23762 1998 KF64        15.10  0.15 0.010   12.9
 23763 1998 MP7         15.00  0.15 0.010   13.5
 23764 1998 MR15        14.70  0.15 0.010   15.5
 23765 1998 MN16        13.80  0.15 0.010   23.4
 23766 1998 MZ23        13.20  0.15 0.010   30.9
 23767 1998 MG31        15.00  0.15 0.010   13.5
 23768 1998 MT32        14.10  0.15 0.010   20.4
 23769 1998 MP33        14.10  0.15 0.010   20.4
 23770 1998 MQ35        15.80  0.15 0.010    9.3
 23771 1998 MR37        14.60  0.15 0.010   16.2
 23772 1998 MU37        14.60  0.15 0.010   16.2
 23773 1998 MV37        13.70  0.15 0.010   24.5
 23774 1998 MZ41        15.00  0.15 0.010   13.5
 23775 1998 PE          14.70  0.15 0.010   15.5
 23776 1998 QE          14.30  0.15 0.010   18.6
 23777 1998 QT5         13.70  0.15 0.010   24.5
 23778 1998 QO7         14.10  0.15 0.010   20.4
 23779 1998 QL10        15.00  0.15 0.010   13.5
 23780 1998 QT10        14.50  0.15 0.010   17.0
 23781 1998 QT11        14.00  0.15 0.010   21.4
 23782 1998 QE12        12.50  0.15 0.010   42.6
 23783 1998 QG12        15.10  0.15 0.010   12.9
 23784 1998 QW15        14.40  0.15 0.010   17.8
 23785 1998 QJ16        13.40  0.15 0.010   28.2
 23786 1998 QK16        14.40  0.15 0.010   17.8
 23787 1998 QC17        13.60  0.15 0.010   25.7
 23788 1998 QT18        14.40  0.15 0.010   17.8
 23789 1998 QW18        14.90  0.15 0.010   14.1
 23790 1998 QK19        13.60  0.15 0.010   25.7
 23791 1998 QX21        14.60  0.15 0.010   16.2
 23792 1998 QU24        14.50  0.15 0.010   17.0
 23793 1998 QK26        14.30  0.15 0.010   18.6
 23794 1998 QG29        16.20  0.15 0.010    7.8
 23795 1998 QW32        14.50  0.15 0.010   17.0
 23796 1998 QK34        13.10  0.15 0.010   32.3
 23797 1998 QR36        14.20  0.15 0.010   19.5
 23798 1998 QL37        15.00  0.15 0.010   13.5
 23799 1998 QZ37        14.80  0.15 0.010   14.8
 23800 1998 QD38        13.50  0.15 0.010   26.9
 23801 1998 QQ38        14.80  0.15 0.010   14.8
 23802 1998 QA39        13.80  0.15 0.010   23.4
 23803 1998 QE39        14.10  0.15 0.010   20.4
 23804 1998 QR39        14.60  0.15 0.010   16.2
 23805 1998 QB40        14.10  0.15 0.010   20.4
 23806 1998 QD40        14.00  0.15 0.010   21.4
 23807 1998 QM40        13.90  0.15 0.010   22.4
 23808 1998 QL42        14.80  0.15 0.010   14.8
 23809 1998 QC44        15.00  0.15 0.010   13.5
 23810 1998 QO45        13.50  0.15 0.010   26.9
 23811 1998 QB46        14.70  0.15 0.010   15.5
 23812 1998 QR46        15.40  0.15 0.010   11.2
 23813 1998 QT46        13.10  0.15 0.010   32.3
 23814 1998 QE49        14.10  0.15 0.010   20.4
 23815 1998 QF49        13.60  0.15 0.010   25.7
 23816 1998 QF50        14.60  0.15 0.010   16.2
 23817 1998 QX50        14.10  0.15 0.010   20.4
 23818 1998 QZ50        14.80  0.15 0.010   14.8
 23819 1998 QK54        14.00  0.15 0.010   21.4
 23820 1998 QT69        15.10  0.15 0.010   12.9
 23821 1998 QZ69        14.30  0.15 0.010   18.6
 23822 1998 QC70        13.60  0.15 0.010   25.7
 23823 1998 QJ70        12.60  0.15 0.010   40.7
 23824 1998 QX72        14.40  0.15 0.010   17.8
 23825 1998 QD73        14.00  0.15 0.010   21.4
 23826 1998 QO73        13.90  0.15 0.010   22.4
 23827 1998 QG74        13.50  0.15 0.010   26.9
 23828 1998 QK76        13.90  0.15 0.010   22.4
 23829 1998 QR77        14.00  0.15 0.010   21.4
 23830 1998 QZ85        13.50  0.15 0.010   26.9
 23831 1998 QK86        14.10  0.15 0.010   20.4
 23832 1998 QW89        13.90  0.15 0.010   22.4
 23833 1998 QS90        15.30  0.15 0.010   11.7
 23834 1998 QW90        15.80  0.15 0.010    9.3
 23835 1998 QF91        14.00  0.15 0.010   21.4
 23836 1998 QS93        15.00  0.15 0.010   13.5
 23837 1998 QY93        16.20  0.15 0.010    7.8
 23838 1998 QB96        14.10  0.15 0.010   20.4
 23839 1998 QO100       14.40  0.15 0.010   17.8
 23840 1998 QP100       14.30  0.15 0.010   18.6
 23841 1998 QG102       14.20  0.15 0.010   19.5
 23842 1998 QM106       13.90  0.15 0.010   22.4
 23843 1998 QU106       13.40  0.15 0.010   28.2
 23844 1998 QB109       15.20  0.15 0.010   12.3
 23845 1998 RB          14.10  0.15 0.010   20.4
 23846 1998 RF          14.60  0.15 0.010   16.2
 23847 1998 RC1         13.30  0.15 0.010   29.5
 23848 1998 RJ1         13.00  0.15 0.010   33.8
 23849 1998 RA19        14.70  0.15 0.010   15.5
 23850 1998 RJ34        14.40  0.15 0.010   17.8
 23851 1998 RZ34        15.00  0.15 0.010   13.5
 23852 1998 RN35        14.10  0.15 0.010   20.4
 23853 1998 RZ35        13.50  0.15 0.010   26.9
 23854 1998 RD40        15.20  0.15 0.010   12.3
 23855 1998 RD44        15.10  0.15 0.010   12.9
 23856 1998 RU47        13.20  0.15 0.010   30.9
 23857 1998 RT50        13.80  0.15 0.010   23.4
 23858 1998 RG53        14.30  0.15 0.010   18.6
 23859 1998 RX55        14.40  0.15 0.010   17.8
 23860 1998 RU56        13.80  0.15 0.010   23.4
 23861 1998 RM58        14.50  0.15 0.010   17.0
 23862 1998 RU59        14.80  0.15 0.010   14.8
 23863 1998 RB62        13.70  0.15 0.010   24.5
 23864 1998 RP64        13.20  0.15 0.010   30.9
 23865 1998 RK65        14.10  0.15 0.010   20.4
 23866 1998 RC69        13.30  0.15 0.010   29.5
 23867 1998 RG71        14.80  0.15 0.010   14.8
 23868 1998 RA73        13.50  0.15 0.010   26.9
 23869 1998 RF74        14.00  0.15 0.010   21.4
 23870 1998 RW75        13.00  0.15 0.010   33.8
 23871 1998 RC76        15.10  0.15 0.010   12.9
 23872 1998 RH76        13.20  0.15 0.010   30.9
 23873 1998 RL76        13.80  0.15 0.010   23.4
 23874 1998 RB77        13.30  0.15 0.010   29.5
 23875 1998 RC77        15.00  0.15 0.010   13.5
 23876 1998 RZ79        13.40  0.15 0.010   28.2
 23877 1998 SP          13.80  0.15 0.010   23.4
 23878 1998 SN2         14.60  0.15 0.010   16.2
 23879 1998 SX4         13.80  0.15 0.010   23.4
 23880 1998 SG5         12.80  0.15 0.010   37.1
 23881 1998 SP7         15.70  0.15 0.010    9.8
 23882 1998 SC12        13.90  0.15 0.010   22.4
 23883 1998 SL12        14.00  0.15 0.010   21.4
 23884 1998 SY12        14.40  0.15 0.010   17.8
 23885 1998 SE13        13.70  0.15 0.010   24.5
 23886 1998 SV23        14.40  0.15 0.010   17.8
 23887 1998 SA24        13.90  0.15 0.010   22.4
 23888 1998 SZ24        14.60  0.15 0.010   16.2
 23889 1998 SC28        14.80  0.15 0.010   14.8
 23890 1998 SO35        14.70  0.15 0.010   15.5
 23891 1998 SC49        14.30  0.15 0.010   18.6
 23892 1998 SH49        14.40  0.15 0.010   17.8
 23893 1998 SL54        14.80  0.15 0.010   14.8
 23894 1998 SM56        14.30  0.15 0.010   18.6
 23895 1998 SH58        13.90  0.15 0.010   22.4
 23896 1998 SF59        13.80  0.15 0.010   23.4
 23897 1998 SA60        14.10  0.15 0.010   20.4
 23898 1998 SG60        12.90  0.15 0.010   35.4
 23899 1998 SE61        13.30  0.15 0.010   29.5
 23900 1998 SO61        13.30  0.15 0.010   29.5
 23901 1998 SU62        13.80  0.15 0.010   23.4
 23902 1998 SN64        13.90  0.15 0.010   22.4
 23903 1998 SK65        14.00  0.15 0.010   21.4
 23904 1998 SE70        15.00  0.15 0.010   13.5
 23905 1998 SQ70        13.60  0.15 0.010   25.7
 23906 1998 SB72        14.40  0.15 0.010   17.8
 23907 1998 SH72        14.80  0.15 0.010   14.8
 23908 1998 SL80        13.80  0.15 0.010   23.4
 23909 1998 SZ96        15.00  0.15 0.010   13.5
 23910 1998 SP115       13.70  0.15 0.010   24.5
 23911 1998 SF128       13.70  0.15 0.010   24.5
 23912 1998 SU128       13.70  0.15 0.010   24.5
 23913 1998 SB129       13.90  0.15 0.010   22.4
 23914 1998 SO129       13.70  0.15 0.010   24.5
 23915 1998 SN130       14.00  0.15 0.010   21.4
 23916 1998 SD131       13.50  0.15 0.010   26.9
 23917 1998 SV132       13.20  0.15 0.010   30.9
 23918 1998 SH133       13.10  0.15 0.010   32.3
 23919 1998 SV134       13.30  0.15 0.010   29.5
 23920 1998 SE135       13.50  0.15 0.010   26.9
 23921 1998 SH135       13.60  0.15 0.010   25.7
 23922 1998 SR135       14.40  0.15 0.010   17.8
 23923 1998 SA137       13.80  0.15 0.010   23.4
 23924 1998 SX140       14.30  0.15 0.010   18.6
 23925 1998 SZ140       13.20  0.15 0.010   30.9
 23926 1998 SU141       15.40  0.15 0.010   11.2
 23927 1998 SS144       14.30  0.15 0.010   18.6
 23928 1998 ST160       14.90  0.15 0.010   14.1
 23929 1998 SU163       13.80  0.15 0.010   23.4
 23930 1998 SX163       13.30  0.15 0.010   29.5
 23931 1998 SV164       13.50  0.15 0.010   26.9
 23932 1998 TN2         15.30  0.15 0.010   11.7
 23933 1998 TD3         12.50  0.15 0.010   42.6
 23934 1998 TN5         12.80  0.15 0.010   37.1
 23935 1998 TU6         14.30  0.15 0.010   18.6
 23936 1998 TV6         12.80  0.15 0.010   37.1
 23937 1998 TR15        15.20  0.15 0.010   12.3
 23938 1998 TR33        13.90  0.15 0.010   22.4
 23939 1998 TV33        11.40  0.15 0.010   70.7
 23940 1998 UE          13.80  0.15 0.010   23.4
 23941 1998 UW1         12.70  0.15 0.010   38.9
 23942 1998 UX1         13.20  0.15 0.010   30.9
 23943 1998 UO2         14.40  0.15 0.010   17.8
 23944 1998 UR3         14.70  0.15 0.010   15.5
 23945 1998 US4         13.60  0.15 0.010   25.7
 23946 1998 UL6         12.80  0.15 0.010   37.1
 23947 1998 UH16        12.00  0.15 0.010   53.6
 23948 1998 UQ18        12.50  0.15 0.010   42.6
 23949 1998 UP21        14.20  0.15 0.010   19.5
 23950 1998 UM24        14.50  0.15 0.010   17.0
 23951 1998 UX25        13.60  0.15 0.010   25.7
 23952 1998 UU28        13.40  0.15 0.010   28.2
 23953 1998 UV30        14.10  0.15 0.010   20.4
 23954 1998 UT35        13.80  0.15 0.010   23.4
 23955 1998 UO44        14.00  0.15 0.010   21.4
 23956 1998 VD9         13.10  0.15 0.010   32.3
 23957 1998 VL16        13.80  0.15 0.010   23.4
 23958 1998 VD30         9.90  0.15 0.010  141.1
 23959 1998 VZ36        13.10  0.15 0.010   32.3
 23960 1998 VL37        13.90  0.15 0.010   22.4
 23961 1998 VL39        13.30  0.15 0.010   29.5
 23962 1998 WO1         13.00  0.15 0.010   33.8
 23963 1998 WY8         11.50  0.15 0.010   67.5
 23964 1998 WR15        13.70  0.15 0.010   24.5
 23965 1998 WP16        13.60  0.15 0.010   25.7
 23966 1998 WO22        14.10  0.15 0.010   20.4
 23967 1998 XQ12        12.50  0.15 0.010   42.6
 23968 1998 XA13        10.60  0.15 0.010  102.2
 23969 1998 XF78        12.70  0.15 0.010   38.9
 23970 1998 YP6         11.70  0.15 0.010   61.6
 23971 1998 YU9         13.60  0.15 0.010   25.7
 23972 1999 AA          12.80  0.15 0.010   37.1
 23973 1999 CA4         11.90  0.15 0.010   56.2
 23974 1999 CK12        14.90  0.15 0.010   14.1
 23975 1999 CU81        15.50  0.15 0.010   10.7
 23976 1999 DZ6         13.30  0.15 0.010   29.5
 23977 1999 GW6         13.00  0.15 0.010   33.8
 23978 1999 JF21        13.50  0.15 0.010   26.9
 23979 1999 JL82        13.50  0.15 0.010   26.9
 23980 1999 JA124       14.30  0.15 0.010   18.6
 23981 1999 LC4         15.10  0.15 0.010   12.9
 23982 1999 LM12        13.40  0.15 0.010   28.2
 23983 1999 NS11        15.40  0.15 0.010   11.2
 23984 1999 NC42        14.00  0.15 0.010   21.4
 23985 1999 NB53        13.50  0.15 0.010   26.9
 23986 1999 NZ53        13.10  0.15 0.010   32.3
 23987 1999 NB63        11.20  0.15 0.010   77.5
 23988 Maungakiekie     13.30  0.15 0.010   29.5
 23989 1999 RF          14.70  0.15 0.010   15.5
 23990 Springsteen      16.40  0.15 0.010    7.1
 23991 1999 RD3         14.80  0.15 0.010   14.8
 23992 1999 RO11        15.60  0.15 0.010   10.2
 23993 1999 RS13        13.70  0.15 0.010   24.5
 23994 1999 RA14        15.90  0.15 0.010    8.9
 23995 1999 RX17        15.80  0.15 0.010    9.3
 23996 1999 RT27        15.30  0.15 0.010   11.7
 23997 1999 RW27        12.80  0.15 0.010   37.1
 23998 1999 RP29        15.70  0.15 0.010    9.8
 23999 1999 RA33        15.40  0.15 0.010   11.2
 24000 1999 RB33        15.40  0.15 0.010   11.2
 24001 1999 RK34        15.20  0.15 0.010   12.3
 24002 1999 RR35        14.10  0.15 0.010   20.4
 24003 1999 RG36        13.70  0.15 0.010   24.5
 24004 1999 RQ57        13.30  0.15 0.010   29.5
 24005 1999 RB59        14.80  0.15 0.010   14.8
 24006 1999 RQ86        15.30  0.15 0.010   11.7
 24007 1999 RE91        15.90  0.15 0.010    8.9
 24008 1999 RF94        15.40  0.15 0.010   11.2
 24009 1999 RX98        15.00  0.15 0.010   13.5
 24010 1999 RR104       15.90  0.15 0.010    8.9
 24011 1999 RR109       14.70  0.15 0.010   15.5
 24012 1999 RO111       14.70  0.15 0.010   15.5
 24013 1999 RR113       13.10  0.15 0.010   32.3
 24014 1999 RB118       13.10  0.15 0.010   32.3
 24015 1999 RK123       15.30  0.15 0.010   11.7
 24016 1999 RK126       15.10  0.15 0.010   12.9
 24017 1999 RN126       15.40  0.15 0.010   11.2
 24018 1999 RU134       11.60  0.15 0.010   64.5
 24019 1999 RX137       15.40  0.15 0.010   11.2
 24020 1999 RV142       15.40  0.15 0.010   11.2
 24021 1999 RT143       15.00  0.15 0.010   13.5
 24022 1999 RA144       11.80  0.15 0.010   58.8
 24023 1999 RX147       14.30  0.15 0.010   18.6
 24024 1999 RY159       14.80  0.15 0.010   14.8
 24025 1999 RV164       14.70  0.15 0.010   15.5
 24026 1999 RN175       15.80  0.15 0.010    9.3
 24027 1999 RP176       15.40  0.15 0.010   11.2
 24028 1999 RP182       15.20  0.15 0.010   12.3
 24029 1999 RT198       13.40  0.15 0.010   28.2
 24030 1999 RT206       12.20  0.15 0.010   48.9
 24031 1999 RV207       14.60  0.15 0.010   16.2
 24032 1999 RO212       14.40  0.15 0.010   17.8
 24033 1999 RY238       15.10  0.15 0.010   12.9
 24034 1999 SF2         14.80  0.15 0.010   14.8
 24035 1999 SJ2         14.30  0.15 0.010   18.6
 24036 1999 SP4         14.30  0.15 0.010   18.6
 24037 1999 SB7         14.90  0.15 0.010   14.1
 24038 1999 SL8         14.60  0.15 0.010   16.2
 24039 1999 SS8         14.00  0.15 0.010   21.4
 24040 1999 ST8         14.50  0.15 0.010   17.0
 24041 1999 SO10        14.50  0.15 0.010   17.0
 24042 1999 SY11        15.60  0.15 0.010   10.2
 24043 1999 SD13        14.10  0.15 0.010   20.4
 24044 1999 SL17        15.10  0.15 0.010   12.9
 24045 1999 ST18        15.50  0.15 0.010   10.7
 24046 1999 TX3         16.00  0.15 0.010    8.5
 24047 1999 TD6         14.50  0.15 0.010   17.0
 24048 1999 TL11        14.40  0.15 0.010   17.8
 24049 1999 TZ18        14.90  0.15 0.010   14.1
 24050 1999 TZ25        15.90  0.15 0.010    8.9
 24051 1999 TW28        15.70  0.15 0.010    9.8
 24052 1999 TC33        15.30  0.15 0.010   11.7
 24053 1999 TS36        15.80  0.15 0.010    9.3
 24054 1999 TZ37        15.90  0.15 0.010    8.9
 24055 1999 TX71        15.10  0.15 0.010   12.9
 24056 1999 TT73        15.90  0.15 0.010    8.9
 24057 1999 TG76        15.10  0.15 0.010   12.9
 24058 1999 TR89        15.10  0.15 0.010   12.9
 24059 1999 TE94        15.20  0.15 0.010   12.3
 24060 1999 TQ100       15.50  0.15 0.010   10.7
 24061 1999 TS100       14.60  0.15 0.010   16.2
 24062 1999 TF112       15.80  0.15 0.010    9.3
 24063 1999 TV116       14.90  0.15 0.010   14.1
 24064 1999 TK119       16.50  0.15 0.010    6.8
 24065 1999 TW120       15.50  0.15 0.010   10.7
 24066 1999 TE123       15.40  0.15 0.010   11.2
 24067 1999 TW152       15.40  0.15 0.010   11.2
 24068 1999 TR156       15.00  0.15 0.010   13.5
 24069 1999 TY172       15.70  0.15 0.010    9.8
 24070 1999 TH173       15.50  0.15 0.010   10.7
 24071 1999 TS174       16.20  0.15 0.010    7.8
 24072 1999 TL192       13.90  0.15 0.010   22.4
 24073 1999 TB198       15.90  0.15 0.010    8.9
 24074 1999 TE198       14.40  0.15 0.010   17.8
 24075 1999 TY209       13.50  0.15 0.010   26.9
 24076 1999 TL223       12.60  0.15 0.010   40.7
 24077 1999 TD233       15.10  0.15 0.010   12.9
 24078 1999 TJ240       15.80  0.15 0.010    9.3
 24079 1999 TH246       14.80  0.15 0.010   14.8
 24080 1999 TU247       14.60  0.15 0.010   16.2
 24081 1999 TY247       15.30  0.15 0.010   11.7
 24082 1999 TD248       15.20  0.15 0.010   12.3
 24083 1999 TM283       15.70  0.15 0.010    9.8
 24084 1999 TG289       15.80  0.15 0.010    9.3
 24085 1999 TM291       15.10  0.15 0.010   12.9
 24086 1999 UT          14.20  0.15 0.010   19.5
 24087 1999 UT3         14.70  0.15 0.010   15.5
 24088 1999 UQ5         14.50  0.15 0.010   17.0
 24089 1999 UW7         15.60  0.15 0.010   10.2
 24090 1999 UY8         15.50  0.15 0.010   10.7
 24091 1999 UC9         15.60  0.15 0.010   10.2
 24092 1999 UU13        14.70  0.15 0.010   15.5
 24093 1999 UM38        14.30  0.15 0.010   18.6
 24094 1999 UN60        12.40  0.15 0.010   44.6
 24095 1999 VN          14.20  0.15 0.010   19.5
 24096 1999 VQ2         14.20  0.15 0.010   19.5
 24097 1999 VB6         14.90  0.15 0.010   14.1
 24098 1999 VC7         15.00  0.15 0.010   13.5
 24099 1999 VF8         13.10  0.15 0.010   32.3
 24100 1999 VH8         12.80  0.15 0.010   37.1
 24101 1999 VA9         12.90  0.15 0.010   35.4
 24102 1999 VD9         13.80  0.15 0.010   23.4
 24103 1999 VS9         13.80  0.15 0.010   23.4
 24104 1999 VZ9         13.40  0.15 0.010   28.2
 24105 1999 VE10        13.70  0.15 0.010   24.5
 24106 1999 VA12        14.60  0.15 0.010   16.2
 24107 1999 VS19        13.30  0.15 0.010   29.5
 24108 1999 VL20        14.30  0.15 0.010   18.6
 24109 1999 VO20        12.80  0.15 0.010   37.1
 24110 1999 VP20        13.90  0.15 0.010   22.4
 24111 1999 VY22        15.10  0.15 0.010   12.9
 24112 1999 VO23        13.90  0.15 0.010   22.4
 24113 1999 VQ23        14.20  0.15 0.010   19.5
 24114 1999 VV23        13.10  0.15 0.010   32.3
 24115 1999 VH24        14.00  0.15 0.010   21.4
 24116 1999 VK24        14.90  0.15 0.010   14.1
 24117 1999 VQ26        15.30  0.15 0.010   11.7
 24118 1999 VX28        14.90  0.15 0.010   14.1
 24119 1999 VB32        16.00  0.15 0.010    8.5
 24120 1999 VR33        14.40  0.15 0.010   17.8
 24121 1999 VV33        14.10  0.15 0.010   20.4
 24122 1999 VW34        14.30  0.15 0.010   18.6
 24123 1999 VU35        14.60  0.15 0.010   16.2
 24124 1999 VH36        14.70  0.15 0.010   15.5
 24125 1999 VS36        14.50  0.15 0.010   17.0
 24126 1999 VC49        14.30  0.15 0.010   18.6
 24127 1999 VZ52        11.40  0.15 0.010   70.7
 24128 1999 VU53        15.40  0.15 0.010   11.2
 24129 1999 VJ62        15.50  0.15 0.010   10.7
 24130 1999 VW63        16.80  0.15 0.010    5.9
 24131 1999 VG65        15.80  0.15 0.010    9.3
 24132 1999 VS67        15.30  0.15 0.010   11.7
 24133 1999 VW67        14.80  0.15 0.010   14.8
 24134 1999 VD70        15.70  0.15 0.010    9.8
 24135 1999 VA71        15.00  0.15 0.010   13.5
 24136 1999 VL72        15.20  0.15 0.010   12.3
 24137 1999 VP72        15.50  0.15 0.010   10.7
 24138 1999 VB81        15.50  0.15 0.010   10.7
 24139 1999 VE89        16.20  0.15 0.010    7.8
 24140 1999 VQ89        16.10  0.15 0.010    8.1
 24141 1999 VN113       16.10  0.15 0.010    8.1
 24142 1999 VP114       15.00  0.15 0.010   13.5
 24143 1999 VY124       16.00  0.15 0.010    8.5
 24144 1999 VU137       14.70  0.15 0.010   15.5
 24145 1999 VD154       14.20  0.15 0.010   19.5
 24146 1999 VY158       14.90  0.15 0.010   14.1
 24147 1999 VH162       15.10  0.15 0.010   12.9
 24148 1999 VM169       15.00  0.15 0.010   13.5
 24149 1999 VL173       15.20  0.15 0.010   12.3
 24150 1999 VN174       14.80  0.15 0.010   14.8
 24151 1999 VR184       15.40  0.15 0.010   11.2
 24152 1999 VR185       15.30  0.15 0.010   11.7
 24153 1999 VE188       15.30  0.15 0.010   11.7
 24154 1999 VP188       15.40  0.15 0.010   11.2
 24155 1999 VX188       15.00  0.15 0.010   13.5
 24156 1999 VZ188       14.70  0.15 0.010   15.5
 24157 1999 VN192       15.90  0.15 0.010    8.9
 24158 1999 VV192       15.80  0.15 0.010    9.3
 24159 1999 VY192       15.60  0.15 0.010   10.2
 24160 1999 VS207       15.60  0.15 0.010   10.2
 24161 1999 VU219       14.70  0.15 0.010   15.5
 24162 1999 WD          14.60  0.15 0.010   16.2
 24163 1999 WT1         14.60  0.15 0.010   16.2
 24164 1999 WM3         12.80  0.15 0.010   37.1
 24165 1999 WQ3         15.20  0.15 0.010   12.3
 24166 1999 WW3         13.80  0.15 0.010   23.4
 24167 1999 WC4         13.40  0.15 0.010   28.2
 24168 1999 WH9         15.20  0.15 0.010   12.3
 24169 1999 WQ11        14.70  0.15 0.010   15.5
 24170 1999 WB13        14.90  0.15 0.010   14.1
 24171 1999 XE1         13.40  0.15 0.010   28.2
 24172 1999 XG1         14.10  0.15 0.010   20.4
 24173 1999 XS1         14.30  0.15 0.010   18.6
 24174 1999 XZ4         15.00  0.15 0.010   13.5
 24175 1999 XD5         15.00  0.15 0.010   13.5
 24176 1999 XP6         15.10  0.15 0.010   12.9
 24177 1999 XJ7         13.80  0.15 0.010   23.4
 24178 1999 XL7         12.30  0.15 0.010   46.7
 24179 1999 XS7         13.20  0.15 0.010   30.9
 24180 1999 XH8         13.80  0.15 0.010   23.4
 24181 1999 XN8         13.90  0.15 0.010   22.4
 24182 1999 XP11        14.50  0.15 0.010   17.0
 24183 1999 XV11        15.20  0.15 0.010   12.3
 24184 1999 XS13        13.80  0.15 0.010   23.4
 24185 1999 XM14        14.10  0.15 0.010   20.4
 24186 1999 XL18        14.80  0.15 0.010   14.8
 24187 1999 XO18        15.10  0.15 0.010   12.9
 24188 1999 XS24        14.20  0.15 0.010   19.5
 24189 1999 XR25        15.00  0.15 0.010   13.5
 24190 1999 XT28        14.30  0.15 0.010   18.6
 24191 1999 XK30        14.50  0.15 0.010   17.0
 24192 1999 XM30        12.60  0.15 0.010   40.7
 24193 1999 XF32        13.50  0.15 0.010   26.9
 24194 1999 XU35        13.60  0.15 0.010   25.7
 24195 1999 XD36        13.30  0.15 0.010   29.5
 24196 1999 XG37        15.20  0.15 0.010   12.3
 24197 1999 XP37        13.80  0.15 0.010   23.4
 24198 1999 XB39        14.10  0.15 0.010   20.4
 24199 1999 XD39        14.10  0.15 0.010   20.4
 24200 1999 XB40        14.10  0.15 0.010   20.4
 24201 1999 XL40        15.20  0.15 0.010   12.3
 24202 1999 XR42        15.80  0.15 0.010    9.3
 24203 1999 XA46        15.40  0.15 0.010   11.2
 24204 1999 XZ46        14.80  0.15 0.010   14.8
 24205 1999 XC48        15.70  0.15 0.010    9.8
 24206 1999 XH48        15.50  0.15 0.010   10.7
 24207 1999 XJ49        14.90  0.15 0.010   14.1
 24208 1999 XC51        14.30  0.15 0.010   18.6
 24209 1999 XM51        15.50  0.15 0.010   10.7
 24210 1999 XM52        14.30  0.15 0.010   18.6
 24211 1999 XD53        15.60  0.15 0.010   10.2
 24212 1999 XW59        11.70  0.15 0.010   61.6
 24213 1999 XA61        13.40  0.15 0.010   28.2
 24214 1999 XC67        15.20  0.15 0.010   12.3
 24215 1999 XN68        15.30  0.15 0.010   11.7
 24216 1999 XR68        14.00  0.15 0.010   21.4
 24217 1999 XO70        14.20  0.15 0.010   19.5
 24218 1999 XV70        15.30  0.15 0.010   11.7
 24219 1999 XW71        14.60  0.15 0.010   16.2
 24220 1999 XJ72        14.90  0.15 0.010   14.1
 24221 1999 XT73        15.00  0.15 0.010   13.5
 24222 1999 XW74        14.20  0.15 0.010   19.5
 24223 1999 XR76        14.00  0.15 0.010   21.4
 24224 1999 XU76        14.10  0.15 0.010   20.4
 24225 1999 XV80        11.60  0.15 0.010   64.5
 24226 1999 XM81        14.60  0.15 0.010   16.2
 24227 1999 XU86        13.50  0.15 0.010   26.9
 24228 1999 XC87        13.40  0.15 0.010   28.2
 24229 1999 XC90        12.60  0.15 0.010   40.7
 24230 1999 XE90        13.90  0.15 0.010   22.4
 24231 1999 XN91        13.80  0.15 0.010   23.4
 24232 1999 XA92        14.30  0.15 0.010   18.6
 24233 1999 XD94        11.10  0.15 0.010   81.2
 24234 1999 XA95        14.10  0.15 0.010   20.4
 24235 1999 XK95        14.10  0.15 0.010   20.4
 24236 1999 XS96        14.40  0.15 0.010   17.8
 24237 1999 XL97        13.00  0.15 0.010   33.8
 24238 1999 XQ97        14.40  0.15 0.010   17.8
 24239 1999 XX97        16.10  0.15 0.010    8.1
 24240 1999 XV99        14.60  0.15 0.010   16.2
 24241 1999 XK100       13.60  0.15 0.010   25.7
 24242 1999 XY100       14.70  0.15 0.010   15.5
 24243 1999 XL101       13.00  0.15 0.010   33.8
